hypothesis_id,family,family_size,dataset,beta,comparison,endpoint,null,alternative,test,multiplicity,status,threshold_analysis,mean_delta,ci_low,ci_high,one_sided_lower_95,one_sided_upper_95,raw_p,margin,paired_dz,wins,losses,ties,holm_adjusted_p,decision
SAME_BUDGET_PRAUC__CICIoT2023_R1__b0.6__vs_Oort-Style-Adapted,SAME_BUDGET_PRAUC,36,CICIoT2023_R1,0.6,CB-Score minus Oort-Style-Adapted,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.00011506883714280658,-0.0010711947534866083,0.0007408033496288872,-0.0009094832785778051,0.0006079167592115439,0.5830078125,0.0,-0.07436896279363843,4,6,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIoT2023_R1__b0.8__vs_Utility-Only,SAME_BUDGET_PRAUC,36,CICIoT2023_R1,0.8,CB-Score minus Utility-Only,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-1.810275429269259e-05,-0.0006807615410066725,0.0006045915576867924,-0.0005701708955907047,0.0005101479382569333,0.5224609375,0.0,-0.01655075370607285,6,4,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIoT2023_R1__b0.8__vs_Utility-Cost-Ratio,SAME_BUDGET_PRAUC,36,CICIoT2023_R1,0.8,CB-Score minus Utility-Cost-Ratio,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-1.810275429269259e-05,-0.0006784276896270147,0.0006138285302668076,-0.0005710418460137345,0.0005180585639273152,0.5224609375,0.0,-0.01655075370607285,6,4,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIoT2023_R1__b0.8__vs_Oort-Style-Adapted,SAME_BUDGET_PRAUC,36,CICIoT2023_R1,0.8,CB-Score minus Oort-Style-Adapted,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,-0.00010178860789934463,-0.000694735039842398,0.0004306130227609122,-0.0005932630268499057,0.00034765467846608055,0.6279296875,0.0,-0.10661070431395892,5,5,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIoT2023_R1__b1.0__vs_Utility-Only,SAME_BUDGET_PRAUC,36,CICIoT2023_R1,1.0,CB-Score minus Utility-Only,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.0004431622134021485,-0.0003325873075940161,0.0013100376439348232,-0.0002253278960994065,0.0011519358844991603,0.1806640625,0.0,0.3174773857421331,6,4,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIoT2023_R1__b1.0__vs_Utility-Cost-Ratio,SAME_BUDGET_PRAUC,36,CICIoT2023_R1,1.0,CB-Score minus Utility-Cost-Ratio,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.0004431622134021485,-0.0003238380884923314,0.0013098608152215308,-0.00020962977525591398,0.0011523575654196659,0.1806640625,0.0,0.3174773857421331,6,4,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIoT2023_R1__b1.0__vs_Oort-Style-Adapted,SAME_BUDGET_PRAUC,36,CICIoT2023_R1,1.0,CB-Score minus Oort-Style-Adapted,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,shared_full_threshold,0.0004431622134021485,-0.00031653509493319326,0.0013053380707116202,-0.0002102581719593599,0.001169905093858066,0.1806640625,0.0,0.3174773857421331,6,4,0,1.0,INCONCLUSIVE
F1_NI_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.1,F1_NI_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.1,CB-Score minus Full-Contextual,F1,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.0488277581306883,-0.00891409238003837,0.1587742609355809,-0.007830432589611622,0.15636825903240448,0.001953125,0.02,0.28528316881028265,2,8,0,0.017578125,MET_GATE_WITHIN_EVALUATED_SEEDS
F1_NI_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.2,F1_NI_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.2,CB-Score minus Full-Contextual,F1,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.000981407183528014,-0.007716623232084163,0.006645989923652287,-0.00694239147972911,0.0053986790311236635,0.0009765625,0.02,-0.07905316258125457,4,6,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
F1_NI_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.4,F1_NI_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.4,CB-Score minus Full-Contextual,F1,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.004284832112138842,-0.010237581281379877,0.0017214898489232191,-0.009298459512801813,0.0008775247004858814,0.001953125,0.02,-0.4202369757118266,2,8,0,0.017578125,MET_GATE_WITHIN_EVALUATED_SEEDS
F1_NI_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.6,F1_NI_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.6,CB-Score minus Full-Contextual,F1,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.001624640608335285,-0.0074368223628958514,0.0051021409900046735,-0.006968471774139262,0.00394851492299004,0.0009765625,0.02,-0.14785971260238218,4,6,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
F1_NI_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.8,F1_NI_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.8,CB-Score minus Full-Contextual,F1,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.0015621250954327031,-0.006598745621746087,0.00935578158627735,-0.005343534709835866,0.008253419064780264,0.001953125,0.02,0.1143086674258318,7,3,0,0.017578125,MET_GATE_WITHIN_EVALUATED_SEEDS
F1_NI_CB_vs_Full__CICIDS2017_COVERAGE_R1__b1.0,F1_NI_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,1.0,CB-Score minus Full-Contextual,F1,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.0002960261240958186,-0.005032846108694102,0.004643423437205499,-0.004279696672018412,0.003776192255685899,0.0009765625,0.02,-0.03609441618808455,4,6,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
F1_NI_CB_vs_Full__CICIoT2023_R1__b0.1,F1_NI_CB_vs_Full,12,CICIoT2023_R1,0.1,CB-Score minus Full-Contextual,F1,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.023134718459454074,-0.04019640205980672,-0.008596527406798471,-0.03775101639511639,-0.01057093645091946,0.662109375,0.02,-0.8522175223642903,2,8,0,1.0,INCONCLUSIVE
F1_NI_CB_vs_Full__CICIoT2023_R1__b0.2,F1_NI_CB_vs_Full,12,CICIoT2023_R1,0.2,CB-Score minus Full-Contextual,F1,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.014897698431375894,-0.027821875556578918,-0.002524460090585294,-0.025770515341885583,-0.0045594800944386855,0.228515625,0.02,-0.6864865692826917,3,7,0,1.0,INCONCLUSIVE
F1_NI_CB_vs_Full__CICIoT2023_R1__b0.4,F1_NI_CB_vs_Full,12,CICIoT2023_R1,0.4,CB-Score minus Full-Contextual,F1,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.035248020166009066,-0.04322565408441185,-0.02578787159227871,-0.042234736186892066,-0.027525452604390217,0.9921875,0.02,-2.3544643095554076,0,10,0,1.0,INCONCLUSIVE
F1_NI_CB_vs_Full__CICIoT2023_R1__b0.6,F1_NI_CB_vs_Full,12,CICIoT2023_R1,0.6,CB-Score minus Full-Contextual,F1,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.02758803437363999,-0.036895787652676225,-0.01762056018281248,-0.0353626327302441,-0.01926053135556734,0.9130859375,0.02,-1.684759187704875,0,10,0,1.0,INCONCLUSIVE
F1_NI_CB_vs_Full__CICIoT2023_R1__b0.8,F1_NI_CB_vs_Full,12,CICIoT2023_R1,0.8,CB-Score minus Full-Contextual,F1,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.027419865036221912,-0.03621265870616752,-0.01738628623360703,-0.03506122032664237,-0.019075246656896073,0.91015625,0.02,-1.6776244489984333,1,9,0,1.0,INCONCLUSIVE
F1_NI_CB_vs_Full__CICIoT2023_R1__b1.0,F1_NI_CB_vs_Full,12,CICIoT2023_R1,1.0,CB-Score minus Full-Contextual,F1,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.020053660291674734,-0.03011367989152134,-0.009731962822877844,-0.02860660404565362,-0.011342175062672289,0.5048828125,0.02,-1.1367326935178506,2,8,0,1.0,INCONCLUSIVE
PRAUC_NI_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.1,PRAUC_NI_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.1,CB-Score minus Full-Contextual,PR-AUC,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.03188556360971241,-0.006822945995762231,0.09168072596085466,-0.0039777146768079025,0.08312122594921352,0.0029296875,0.02,0.3568678048110299,5,5,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
PRAUC_NI_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.2,PRAUC_NI_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.2,CB-Score minus Full-Contextual,PR-AUC,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.007546460585718992,0.0011962611460645427,0.014338603909489588,0.0021221684370882478,0.013182954511569865,0.0009765625,0.02,0.6679908411234492,7,3,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
PRAUC_NI_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.4,PRAUC_NI_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.4,CB-Score minus Full-Contextual,PR-AUC,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.008275379309295509,-0.003324309616760062,0.022535148641841363,-0.0018382551777129644,0.019964859809015422,0.0009765625,0.02,0.37027928922104164,8,2,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
PRAUC_NI_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.6,PRAUC_NI_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.6,CB-Score minus Full-Contextual,PR-AUC,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.002892031140629517,-0.004935098128802333,0.01469617299158988,-0.004302417154258445,0.013084897768249084,0.0009765625,0.02,0.16204809264095335,4,6,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
PRAUC_NI_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.8,PRAUC_NI_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.8,CB-Score minus Full-Contextual,PR-AUC,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.011162127089168309,0.0013174294909490097,0.0227062698810002,0.002651177272327021,0.020682145177087025,0.0009765625,0.02,0.6122720078153606,7,3,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
PRAUC_NI_CB_vs_Full__CICIDS2017_COVERAGE_R1__b1.0,PRAUC_NI_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,1.0,CB-Score minus Full-Contextual,PR-AUC,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.013470308378051457,0.0016056715564246261,0.028145678425449492,0.003295033875174881,0.02550767715258801,0.0009765625,0.02,0.5950874402871097,9,1,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
PRAUC_NI_CB_vs_Full__CICIoT2023_R1__b0.1,PRAUC_NI_CB_vs_Full,12,CICIoT2023_R1,0.1,CB-Score minus Full-Contextual,PR-AUC,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.02089555016875493,-0.061911007425953526,0.00013149149479219224,-0.06145482881308457,-6.126387534921562e-05,0.5009765625,0.02,-0.3249633486062915,4,6,0,0.5009765625,INCONCLUSIVE
PRAUC_NI_CB_vs_Full__CICIoT2023_R1__b0.2,PRAUC_NI_CB_vs_Full,12,CICIoT2023_R1,0.2,CB-Score minus Full-Contextual,PR-AUC,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.00024641004383428865,-0.0010164102137377063,0.0004431001105836731,-0.0008821024150450918,0.0003354924190767097,0.0009765625,0.02,-0.19952258796490382,3,7,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
PRAUC_NI_CB_vs_Full__CICIoT2023_R1__b0.4,PRAUC_NI_CB_vs_Full,12,CICIoT2023_R1,0.4,CB-Score minus Full-Contextual,PR-AUC,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.00013575695135950027,-0.00044474362785891785,0.0005807709845414098,-0.0003416958627399214,0.0005258379836776766,0.0009765625,0.02,0.15258337301038746,7,3,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
PRAUC_NI_CB_vs_Full__CICIoT2023_R1__b0.6,PRAUC_NI_CB_vs_Full,12,CICIoT2023_R1,0.6,CB-Score minus Full-Contextual,PR-AUC,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,7.635540313921663e-05,-0.0007293842097605751,0.0008418038008666093,-0.0005889805871497039,0.0007268241341139208,0.0009765625,0.02,0.05762277493688773,7,3,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
PRAUC_NI_CB_vs_Full__CICIoT2023_R1__b0.8,PRAUC_NI_CB_vs_Full,12,CICIoT2023_R1,0.8,CB-Score minus Full-Contextual,PR-AUC,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.0001238545826872106,-0.0005353413942155527,0.0008324784060665058,-0.00044084715459582146,0.0007176055350508414,0.0009765625,0.02,0.10533815687182822,5,5,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
PRAUC_NI_CB_vs_Full__CICIoT2023_R1__b1.0,PRAUC_NI_CB_vs_Full,12,CICIoT2023_R1,1.0,CB-Score minus Full-Contextual,PR-AUC,mean_delta <= -0.02,mean_delta > -0.02,exact paired sign-flip on delta+margin; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.000442869999534623,-3.103809421938108e-05,0.000985889652887909,3.100799556206901e-05,0.0008923669566921776,0.0009765625,0.02,0.5032939343114319,6,4,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
FPR_SAFETY_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.1,FPR_SAFETY_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.1,CB-Score minus Full-Contextual,FPR,mean_delta >= 0.0025,mean_delta < 0.0025,exact paired sign-flip on 0.0025-delta; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.02352961283023253,-0.03630210487457231,0.09916017794701229,-0.030647151514737198,0.0859281204816806,0.62890625,0.0025,0.19860041556091237,4,6,0,1.0,INCONCLUSIVE
FPR_SAFETY_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.2,FPR_SAFETY_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.2,CB-Score minus Full-Contextual,FPR,mean_delta >= 0.0025,mean_delta < 0.0025,exact paired sign-flip on 0.0025-delta; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.02907618634190027,-0.06265573781698734,0.0006281382558731542,-0.05674889509466467,-0.005236670210111474,0.0693359375,0.0025,-0.5456923633570046,5,5,0,0.478515625,INCONCLUSIVE
FPR_SAFETY_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.4,FPR_SAFETY_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.4,CB-Score minus Full-Contextual,FPR,mean_delta >= 0.0025,mean_delta < 0.0025,exact paired sign-flip on 0.0025-delta; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.030985886607487724,-0.06353326166687745,-0.00034623785287754067,-0.05823777426091832,-0.007533112978920492,0.0078125,0.0025,-0.5961099458146,3,7,0,0.0703125,INCONCLUSIVE
FPR_SAFETY_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.6,FPR_SAFETY_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.6,CB-Score minus Full-Contextual,FPR,mean_delta >= 0.0025,mean_delta < 0.0025,exact paired sign-flip on 0.0025-delta; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.03004898157294768,-0.0621382268192057,0.00034384517311035283,-0.05692291127601612,-0.006985172221671528,0.013671875,0.0025,-0.5849249932731302,4,6,0,0.109375,INCONCLUSIVE
FPR_SAFETY_CB_vs_Full__CICIDS2017_COVERAGE_R1__b0.8,FPR_SAFETY_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,0.8,CB-Score minus Full-Contextual,FPR,mean_delta >= 0.0025,mean_delta < 0.0025,exact paired sign-flip on 0.0025-delta; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.01205568791252363,-0.03311412398866554,0.003718224358163653,-0.028374669724739288,0.002740062688209899,0.12890625,0.0025,-0.38166551335200444,4,6,0,0.478515625,INCONCLUSIVE
FPR_SAFETY_CB_vs_Full__CICIDS2017_COVERAGE_R1__b1.0,FPR_SAFETY_CB_vs_Full,12,CICIDS2017_COVERAGE_R1,1.0,CB-Score minus Full-Contextual,FPR,mean_delta >= 0.0025,mean_delta < 0.0025,exact paired sign-flip on 0.0025-delta; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.018385009519447357,-0.04643015596853968,0.0023626260002255943,-0.041825495028353255,0.0016821051480214243,0.0703125,0.0025,-0.4250125523708906,4,6,0,0.478515625,INCONCLUSIVE
FPR_SAFETY_CB_vs_Full__CICIoT2023_R1__b0.1,FPR_SAFETY_CB_vs_Full,12,CICIoT2023_R1,0.1,CB-Score minus Full-Contextual,FPR,mean_delta >= 0.0025,mean_delta < 0.0025,exact paired sign-flip on 0.0025-delta; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.09329529243937232,-0.051415165834522096,0.27794668330955774,-0.035874643366619115,0.24477376069900134,0.79296875,0.0025,0.32885794254772777,4,6,0,1.0,INCONCLUSIVE
FPR_SAFETY_CB_vs_Full__CICIoT2023_R1__b0.2,FPR_SAFETY_CB_vs_Full,12,CICIoT2023_R1,0.2,CB-Score minus Full-Contextual,FPR,mean_delta >= 0.0025,mean_delta < 0.0025,exact paired sign-flip on 0.0025-delta; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.050370007132667614,-0.1109531027104137,0.004836951676176885,-0.10088311340941512,-0.003003521754636245,0.068359375,0.0025,-0.5061838482937053,3,7,0,0.478515625,INCONCLUSIVE
FPR_SAFETY_CB_vs_Full__CICIoT2023_R1__b0.4,FPR_SAFETY_CB_vs_Full,12,CICIoT2023_R1,0.4,CB-Score minus Full-Contextual,FPR,mean_delta >= 0.0025,mean_delta < 0.0025,exact paired sign-flip on 0.0025-delta; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.11445256776034236,-0.18721981990014266,-0.05481856276747508,-0.17491574536376606,-0.06234843081312411,0.0009765625,0.0025,-1.002090320919746,0,10,0,0.01171875,MET_GATE_WITHIN_EVALUATED_SEEDS
FPR_SAFETY_CB_vs_Full__CICIoT2023_R1__b0.6,FPR_SAFETY_CB_vs_Full,12,CICIoT2023_R1,0.6,CB-Score minus Full-Contextual,FPR,mean_delta >= 0.0025,mean_delta < 0.0025,exact paired sign-flip on 0.0025-delta; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.06389087018544937,-0.1541748395149786,0.019911621790299348,-0.13851194721825966,0.007895417261055637,0.1044921875,0.0025,-0.42637412848656675,1,9,0,0.478515625,INCONCLUSIVE
FPR_SAFETY_CB_vs_Full__CICIoT2023_R1__b0.8,FPR_SAFETY_CB_vs_Full,12,CICIoT2023_R1,0.8,CB-Score minus Full-Contextual,FPR,mean_delta >= 0.0025,mean_delta < 0.0025,exact paired sign-flip on 0.0025-delta; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.11033345221112698,-0.18339024607703283,-0.049121790299572046,-0.17094530135520686,-0.05684268009985734,0.001953125,0.0025,-0.9490470209546419,1,9,0,0.021484375,MET_GATE_WITHIN_EVALUATED_SEEDS
FPR_SAFETY_CB_vs_Full__CICIoT2023_R1__b1.0,FPR_SAFETY_CB_vs_Full,12,CICIoT2023_R1,1.0,CB-Score minus Full-Contextual,FPR,mean_delta >= 0.0025,mean_delta < 0.0025,exact paired sign-flip on 0.0025-delta; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.07641315977175464,-0.11780102086305276,-0.03783779868045657,-0.11133648359486448,-0.043375312054208276,0.001953125,0.0025,-1.1035981046492132,1,9,0,0.021484375,MET_GATE_WITHIN_EVALUATED_SEEDS
SAME_BUDGET_F1__CICIDS2017_COVERAGE_R1__b0.1__vs_Utility-Only,SAME_BUDGET_F1,36,CICIDS2017_COVERAGE_R1,0.1,CB-Score minus Utility-Only,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.05100609599874293,-0.010240362883854484,0.16239953195610296,-0.008152817580855383,0.158485953029254,0.3720703125,0.0,0.29761496717824953,4,6,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIDS2017_COVERAGE_R1__b0.1__vs_Utility-Cost-Ratio,SAME_BUDGET_F1,36,CICIDS2017_COVERAGE_R1,0.1,CB-Score minus Utility-Cost-Ratio,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.05100609599874293,-0.010360402097322158,0.1623802260650636,-0.008244273139638242,0.1584416216716582,0.3720703125,0.0,0.29761496717824953,4,6,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIDS2017_COVERAGE_R1__b0.1__vs_Oort-Style-Adapted,SAME_BUDGET_F1,36,CICIDS2017_COVERAGE_R1,0.1,CB-Score minus Oort-Style-Adapted,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.05498547281611373,-0.0006441025667813781,0.16278707707150905,-0.000431103158164417,0.16107349426531734,0.2158203125,0.0,0.32439517200322004,4,6,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIDS2017_COVERAGE_R1__b0.2__vs_Utility-Only,SAME_BUDGET_F1,36,CICIDS2017_COVERAGE_R1,0.2,CB-Score minus Utility-Only,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.14668464655185295,-0.2944451731238303,-0.007368589859067894,-0.26325206384084476,-0.04449175596827863,0.9541015625,0.0,-0.6259405017116503,5,5,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIDS2017_COVERAGE_R1__b0.2__vs_Utility-Cost-Ratio,SAME_BUDGET_F1,36,CICIDS2017_COVERAGE_R1,0.2,CB-Score minus Utility-Cost-Ratio,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.10138396707982537,-0.24062099676341953,-0.001040305519459525,-0.20695671503209428,-0.004116052170117804,0.9462890625,0.0,-0.49285550201070083,5,5,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIDS2017_COVERAGE_R1__b0.2__vs_Oort-Style-Adapted,SAME_BUDGET_F1,36,CICIDS2017_COVERAGE_R1,0.2,CB-Score minus Oort-Style-Adapted,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.15861004823153385,-0.28355888349312286,-0.03963061278690926,-0.26378684007485503,-0.06847346023710355,0.9736328125,0.0,-0.7737023682254124,3,7,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIDS2017_COVERAGE_R1__b0.4__vs_Utility-Only,SAME_BUDGET_F1,36,CICIDS2017_COVERAGE_R1,0.4,CB-Score minus Utility-Only,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.004457388920015659,-0.010053094019540191,0.0003296090106292443,-0.00911796822313084,-0.00033242987196908355,0.935546875,0.0,-0.49549389884152834,2,8,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIDS2017_COVERAGE_R1__b0.4__vs_Utility-Cost-Ratio,SAME_BUDGET_F1,36,CICIDS2017_COVERAGE_R1,0.4,CB-Score minus Utility-Cost-Ratio,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.008424179490525065,-0.013939157333639512,-0.003209180279692633,-0.013096268991362773,-0.004071030780959909,0.998046875,0.0,-0.9164008310716023,1,9,0,1.0,INCONCLUSIVE
